orgnr,name,legal_name,phone,phone_all,email,website,address,postal_code,city,municipality,county,region,employees,contact_name,contact_role,revenue,profit,currency,status,company_id,proff_url,brreg_url,Check gui,nace_code,nace_name,legal_form,status_brreg
'936935737,Deepocean Pty Ltd,Deepocean Pty Ltd,,,,,60 Howe Street Osborne Park AU-WESTERN AUSTRALIA 6017,,,,,,,Frode Garlid,Daglig leder,,,NOK,,IFHTS8P10LU,https://www.proff.no/selskap/deepocean-pty-ltd/-/arbeidskrafttjenester/IFHTS8P10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/936935737,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,NUF,Aktiv
'937079761,Byggmatch AS,Byggmatch AS,,,,,Dælenenggata 3 A,0567,Oslo,Oslo,Oslo,Østlandet,,Michael Ray Guttormsen,Styrets leder,,,NOK,,IFHWVDD10LU,https://www.proff.no/selskap/byggmatch-as/oslo/arbeidskrafttjenester/IFHWVDD10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937079761,,78.100,Rekruttering og formidling av arbeidskraft,AS,Avvikling
'937022557,Pauschert & Co AS,Pauschert & Co AS,'90164144,'90164144,,,Dronningens gate 2 A,4610,Kristiansand S,Kristiansand,Agder,Sørlandet,1 - 4,Tone Andersen Pauschert,Daglig leder,,,NOK,,IFHVN8D10LU,https://www.proff.no/selskap/pauschert-co-as/kristiansand-s/arbeidskrafttjenester/IFHVN8D10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937022557,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'936968880,Colioteck AS,Colioteck AS,,,,,Kvitvellavegen 5,2900,Fagernes,Nord-Aurdal,Innlandet,Østlandet,,Per-Olof Hvitlock,Daglig leder,,,NOK,,IFHUHTC10LU,https://www.proff.no/selskap/colioteck-as/fagernes/arbeidskrafttjenester/IFHUHTC10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/936968880,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'837112532,Vital Ressurs AS,Vital Ressurs AS,,,,,Flaktveittræet 10,5134,Flaktveit,Bergen,Vestland,Vestlandet,,Alexander Brattaule Lohne,Daglig leder,,,NOK,,IDUE85W10LU,https://www.proff.no/selskap/vital-ressurs-as/flaktveit/arbeidskrafttjenester/IDUE85W10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/837112532,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'937069669,Adam Formidling,Adam Formidling,,,,,Skipsbygger Hærems vei 17,4077,Hundvåg,Stavanger,Rogaland,Vestlandet,,Fredrik Landsnes Adam,Innehaver,,,NOK,,IFHWNL110LU,https://www.proff.no/selskap/adam-formidling/hundv%C3%A5g/arbeidskrafttjenester/IFHWNL110LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937069669,,78.100,Rekruttering og formidling av arbeidskraft,ENK,Aktiv
'937044291,Emerson Process Management S.R.O.,Emerson Process Management S.R.O.,,,,,Zeletavská 1525/1 CZ-140 00 PRAHA 4,,,,,,,Erik Langeland,Daglig leder,,,NOK,,IFHW40310LU,https://www.proff.no/selskap/emerson-process-management-s.r.o./-/arbeidskrafttjenester/IFHW40310LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937044291,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,NUF,Aktiv
'937120990,Hardsjø 2 AS,Hardsjø 2 AS,,,,,Djupavågen 22,5397,Bekkjarvik,Austevoll,Vestland,Vestlandet,7,Øyvind Andersen,Daglig leder,,,NOK,,IFHXR6M10LU,https://www.proff.no/selskap/hardsj%C3%B8-2-as/bekkjarvik/arbeidskrafttjenester/IFHXR6M10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937120990,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937166931,Waag Medisinske AS,Waag Medisinske AS,,,,,Bjørnemyr terrasse 26 C,1453,Bjørnemyr,Nesodden,Akershus,Østlandet,1 - 4,Linnea Helen Waag,Daglig leder,,,NOK,,IFHYQMR10LU,https://www.proff.no/selskap/waag-medisinske-as/bj%C3%B8rnemyr/arbeidskrafttjenester/IFHYQMR10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937166931,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937139055,Solberg Service & Utleie AS,Solberg Service & Utleie AS,,,,,Ny Jord-vegen 121,6390,Vestnes,Vestnes,Møre og Romsdal,Vestlandet,,Øystein André Frostad Solberg,Daglig leder,,,NOK,,IFHY54F10LU,https://www.proff.no/selskap/solberg-service-utleie-as/vestnes/arbeidskrafttjenester/IFHY54F10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937139055,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937181701,Legal Composite Workforce AS,Legal Composite Workforce AS,,,,,Hyevegen 1775,6829,Hyen,Gloppen,Vestland,Vestlandet,6,Tomasz Roman Lezon,Styrets leder,,,NOK,,IFHZ21110LU,https://www.proff.no/selskap/legal-composite-workforce-as/hyen/arbeidskrafttjenester/IFHZ21110LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937181701,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937163800,Klakegg AS,Klakegg AS,,,,,Parkgata 51 A,6813,Førde,Sunnfjord,Vestland,Vestlandet,1 - 4,Jorunn Skrede Klakegg,Daglig leder,,,NOK,,IFHYO7S10LU,https://www.proff.no/selskap/klakegg-as/f%C3%B8rde/arbeidskrafttjenester/IFHYO7S10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937163800,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'937166850,Havklar AS,Havklar AS,'90703809,'90703809,peter@havklar.no,,Fjeldbakkan 15,8102,Skjerstad,Bodø,Nordland,Nord-Norge,,Peter Alsos Gylseth,Styrets leder,,,NOK,,IFHYQKI10LU,https://www.proff.no/selskap/havklar-as/skjerstad/arbeidskrafttjenester/IFHYQKI10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937166850,OK,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'837219302,Aarstad & Bjørnhaug Bemanning AS,Aarstad & Bjørnhaug Bemanning AS,'99107199,'99107199,,http://ab-bemanning.no/,Nordre Grenseveg 15,2615,Lillehammer,Lillehammer,Innlandet,Østlandet,197,Carl Otto Henrik Renman,Styrets leder,,,NOK,,IDUGIJQ10LU,https://www.proff.no/selskap/aarstad-bj%C3%B8rnhaug-bemanning-as/lillehammer/arbeidskrafttjenester/IDUGIJQ10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/837219302,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937224133,Solid Mannskap AS,Solid Mannskap AS,'45675029,'45675029,,,Kvalsundvegen 40 B,9019,Tromsø,Tromsø,Troms,Nord-Norge,,Øivind Snorre Vassbotn,Styrets leder,,,NOK,,IFHZYRP10LU,https://www.proff.no/selskap/solid-mannskap-as/troms%C3%B8/arbeidskrafttjenester/IFHZYRP10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937224133,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937196903,O Herfjord,O Herfjord,,,,,Melkvikveien 26,7242,Knarrlagsund,Hitra,Trøndelag,Midt-Norge,,Odin Wraalsen Herfjord,Daglig leder,,,NOK,,IFHZDRB10LU,https://www.proff.no/selskap/o-herfjord/knarrlagsund/arbeidskrafttjenester/IFHZDRB10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937196903,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,ENK,Aktiv
'937263619,Vrm-Bemanning AS,Vrm-Bemanning AS,,,,,Sortasvegen 60,7517,Hell,Stjørdal,Trøndelag,Midt-Norge,,Monica Wiik Svartsund,Daglig leder,,,NOK,,IFI0T8J10LU,https://www.proff.no/selskap/vrm-bemanning-as/hell/arbeidskrafttjenester/IFI0T8J10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937263619,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937148518,Recrew Hr Sp. Z O.O. Nuf,Recrew Hr Sp. Z O.O. Nuf,,,,,Aleja Grunwaldzka 103A 80-244 GDANSK,,,,,,1 - 4,Aleksandra Wisniewska,Styrets leder,,,NOK,,IFHYCFA10LU,https://www.proff.no/selskap/recrew-hr-sp.-z-o.o.-nuf/-/arbeidskrafttjenester/IFHYCFA10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937148518,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,NUF,Aktiv
'937252684,Stavern Regnskap AS,Stavern Regnskap AS,,,,,Kongeskogveien 1 C,3290,Stavern,Larvik,Vestfold,Østlandet,,Janne Nordheim,Daglig leder,,,NOK,,IFI0KSS10LU,https://www.proff.no/selskap/stavern-regnskap-as/stavern/arbeidskrafttjenester/IFI0KSS10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937252684,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937120451,Proofly AS,Proofly AS,,,,,Nedre Dalgate 56,4013,Stavanger,Stavanger,Rogaland,Vestlandet,1 - 4,Thor Bjarne Hesselberg,Daglig leder,,,NOK,,IFHXQRN10LU,https://www.proff.no/selskap/proofly-as/stavanger/arbeidskrafttjenester/IFHXQRN10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937120451,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'937298099,Hymec Solutions AS,Hymec Solutions AS,,,,,Doneheia 116,4516,Mandal,Lindesnes,Agder,Sørlandet,1 - 4,Paul Erik Rambøll,Daglig leder,,,NOK,,IFI1JUB10LU,https://www.proff.no/selskap/hymec-solutions-as/mandal/arbeidskrafttjenester/IFI1JUB10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937298099,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'837200512,Ellingsen Rekruttering,Ellingsen Rekruttering,,,,,Kapellveien 62 D,0487,Oslo,Oslo,Oslo,Østlandet,,Haavard Ellingsen,Daglig leder,,,NOK,,IDUG41S10LU,https://www.proff.no/selskap/ellingsen-rekruttering/oslo/arbeidskrafttjenester/IDUG41S10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/837200512,,78.100,Rekruttering og formidling av arbeidskraft,ENK,Aktiv
'937297815,Inova Omsorg AS,Inova Omsorg AS,,,,,Horgenveien 15,1415,Oppegård,Nordre Follo,Akershus,Østlandet,1 - 4,Sara Daher,Styrets leder,,,NOK,,IFI1JMF10LU,https://www.proff.no/selskap/inova-omsorg-as/oppeg%C3%A5rd/arbeidskrafttjenester/IFI1JMF10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937297815,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937329709,Svebakk Drift 365 AS,Svebakk Drift 365 AS,,,,,Formyrvegen 6,8659,Mosjøen,Vefsn,Nordland,Nord-Norge,,Cicilie Svebakk Heide,Styrets leder,,,NOK,,IFI288D10LU,https://www.proff.no/selskap/svebakk-drift-365-as/mosj%C3%B8en/arbeidskrafttjenester/IFI288D10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937329709,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937324502,People Search & Leadership AS,People Search & Leadership AS,,,,,Øvre Vollgate 13,0158,Oslo,Oslo,Oslo,Østlandet,1 - 4,Nicholay Tehrani,Daglig leder,,,NOK,,IFI247Q10LU,https://www.proff.no/selskap/people-search-leadership-as/oslo/arbeidskrafttjenester/IFI247Q10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937324502,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'937298420,FINDLY GROUP AS,Findly Group AS,'24201814,'24201814,,http://www.findlygroup.no/,Fjordveien 1,1363,Høvik,Bærum,Akershus,Østlandet,,Øyvind Magnus Skaar Johansen,Styrets leder,,,NOK,,IFI1K3810LU,https://www.proff.no/selskap/findly-group-as/h%C3%B8vik/arbeidskrafttjenester/IFI1K3810LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937298420,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'937264712,Ringstad Executive Search (Hotel+),Ringstad Executive Search (Hotel+),,,,,Agathe Grøndahls gate 30,0478,Oslo,Oslo,Oslo,Østlandet,,Håkon Ringstad,Innehaver,,,NOK,,IFI0U2W10LU,https://www.proff.no/selskap/ringstad-executive-search-hotel/oslo/arbeidskrafttjenester/IFI0U2W10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937264712,,78.100,Rekruttering og formidling av arbeidskraft,ENK,Aktiv
'937199589,Hydro Rein Sweden Ab Nuf,Hydro Rein Sweden Ab Nuf,,,,,"c/o Heilo City,Sveavägen 20 SE-111 57 STOCKHOLM",,,,,,,Astrid Anita Veimo Martinsen,Daglig leder,,,NOK,,IFHZFTX10LU,https://www.proff.no/selskap/hydro-rein-sweden-ab-nuf/-/arbeidskrafttjenester/IFHZFTX10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937199589,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,NUF,Aktiv
'937343310,Gi Group Norge AS,Gi Group Norge AS,,,,,Øvre Slottsgate 2 B,0157,Oslo,Oslo,Oslo,Østlandet,,Gunn Marie Henningsen,Daglig leder,,,NOK,,IFI2IQ610LU,https://www.proff.no/selskap/gi-group-norge-as/oslo/arbeidskrafttjenester/IFI2IQ610LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937343310,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937369603,Myrseth Kapital AS,Myrseth Kapital AS,,,,,Eketuftveien 16,3174,Revetal,Tønsberg,Vestfold,Østlandet,,Adrian Kaurin Myrseth,Daglig leder,,,NOK,,IFI330J10LU,https://www.proff.no/selskap/myrseth-kapital-as/revetal/arbeidskrafttjenester/IFI330J10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937369603,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937363958,Jk Hawken AS,Jk Hawken AS,,,,,Østensjøveien 39,0667,Oslo,Oslo,Oslo,Østlandet,,Ørjan Berg Hansen,Daglig leder,,,NOK,,IFI2YNQ10LU,https://www.proff.no/selskap/jk-hawken-as/oslo/arbeidskrafttjenester/IFI2YNQ10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937363958,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'937291108,Brigg Hr Partner Sia Nuf,Brigg Hr Partner Sia Nuf,,,,,Duntes str. 3 LV-1013 RIGA,,,,,,,Tamara Balcevica,Daglig leder,,,NOK,,IFI1EG410LU,https://www.proff.no/selskap/brigg-hr-partner-sia-nuf/-/arbeidskrafttjenester/IFI1EG410LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937291108,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,NUF,Aktiv
'937344880,Stasysrent AS,Stasysrent AS,,,,,Verven 24 B,4014,Stavanger,Stavanger,Rogaland,Vestlandet,9,Stasys Valancaitis,Daglig leder,,,NOK,,IFI2JXS10LU,https://www.proff.no/selskap/stasysrent-as/stavanger/arbeidskrafttjenester/IFI2JXS10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937344880,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'837386012,Arbeidsklar AS,Arbeidsklar AS,,,,,Thorvald Meyers gate 30,0555,Oslo,Oslo,Oslo,Østlandet,,Xhabir Sabani,Daglig leder,,,NOK,,IDUK36K10LU,https://www.proff.no/selskap/arbeidsklar-as/oslo/arbeidskrafttjenester/IDUK36K10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/837386012,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'937387059,Dks Consulting AS,Dks Consulting AS,,,,,Gullhaug Torg 2 C,0484,Oslo,Oslo,Oslo,Østlandet,,Daniel Kjørberg Siraj,Daglig leder,,,NOK,,IFI3GHF10LU,https://www.proff.no/selskap/dks-consulting-as/oslo/arbeidskrafttjenester/IFI3GHF10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937387059,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937310749,Friis Hiring,Friis Hiring,,,,,Solstrandvegen 340 B,9020,Tromsdalen,Tromsø,Troms,Nord-Norge,,Ragna Emilie Friis,Innehaver,,,NOK,,IFI1TLP10LU,https://www.proff.no/selskap/friis-hiring/tromsdalen/arbeidskrafttjenester/IFI1TLP10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937310749,,78.100,Rekruttering og formidling av arbeidskraft,ENK,Aktiv
'937301197,"Uab ""Brigg Hr Lithuania"" Nuf","Uab ""Brigg Hr Lithuania"" Nuf",,,,,J. Basanaviciaus str. 129C LT-76129 SIAULIAI,,,,,,,Tamara Balcevica,Daglig leder,,,NOK,,IFI1M8D10LU,https://www.proff.no/selskap/uab-brigg-hr-lithuania-nuf/-/arbeidskrafttjenester/IFI1M8D10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937301197,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,NUF,Aktiv
'937393725,Katona Rekruttering AS,Katona Rekruttering AS,,,,,Inkognitogata 30 B,0256,Oslo,Oslo,Oslo,Østlandet,,Mikaela Elinor Horvath-Lahdo,Daglig leder,,,NOK,,IFI3LML10LU,https://www.proff.no/selskap/katona-rekruttering-as/oslo/arbeidskrafttjenester/IFI3LML10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937393725,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'937371551,Refur AS,Refur AS,,,,,Gamle Trondheimsveg 54 A,2053,Jessheim,Ullensaker,Akershus,Østlandet,,Ricardas Ulba,Daglig leder,,,NOK,,IFI34IN10LU,https://www.proff.no/selskap/refur-as/jessheim/arbeidskrafttjenester/IFI34IN10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937371551,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937441975,Øvre Romerike Rekruttering AS,Øvre Romerike Rekruttering AS,,,,,Siggerudhagan 48,2080,Eidsvoll,Eidsvoll,Akershus,Østlandet,,Steinar Trebekk,Daglig leder,,,NOK,,IFI4MUV10LU,https://www.proff.no/selskap/%C3%B8vre-romerike-rekruttering-as/eidsvoll/arbeidskrafttjenester/IFI4MUV10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937441975,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937452292,Megleragent AS,Megleragent AS,'31422672,'31422672,,,Biskop Gunnerus' gate 3,0155,Oslo,Oslo,Oslo,Østlandet,,Per Erik Smith,Daglig leder,,,NOK,,IFI4UTG10LU,https://www.proff.no/selskap/megleragent-as/oslo/arbeidskrafttjenester/IFI4UTG10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937452292,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'937464010,Fleks AS,Fleks AS,,,,,Eketuftveien 16,3174,Revetal,Tønsberg,Vestfold,Østlandet,,Adrian Kaurin Myrseth,Daglig leder,,,NOK,,IFI53UY10LU,https://www.proff.no/selskap/fleks-as/revetal/arbeidskrafttjenester/IFI53UY10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937464010,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937452551,OMICA AS,Omica AS,'45736251,'45736251,,,Colletts gate 27 A,3043,Drammen,Drammen,Buskerud,Østlandet,,Kent Inge Sommerrud,Daglig leder,,,NOK,,IFI4V0N10LU,https://www.proff.no/selskap/omica-as/drammen/arbeidskrafttjenester/IFI4V0N10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937452551,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'937353340,Promatic-B Nv Nuf,Promatic-B Nv Nuf,,,,,Leon Bekaertlaan 24 BE-9880 AALTER,,,,,,,Willem Joris J Van Overmeiren,Daglig leder,,,NOK,,IFI2QGS10LU,https://www.proff.no/selskap/promatic-b-nv-nuf/-/arbeidskrafttjenester/IFI2QGS10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937353340,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,NUF,Aktiv
'937469985,Bra Folk AS,Bra Folk AS,'+4795263393,,reeseheidi2@gmail.com,http://www.bra-folk.com/,Bråtenveien 6,1580,Rygge,Moss,Østfold,Østlandet,,Marius Tangen Andersen,Styrets leder,,,NOK,,IFI58GX10LU,https://www.proff.no/selskap/bra-folk-as/rygge/arbeidskrafttjenester/IFI58GX10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937469985,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937461011,Fjord Processing AS,Fjord Processing AS,,,,,Skaganeset 5,5382,Skogsvåg,Øygarden,Vestland,Vestlandet,94,Andreas Mikalsen,Daglig leder,,,NOK,,IFI51JN10LU,https://www.proff.no/selskap/fjord-processing-as/skogsv%C3%A5g/arbeidskrafttjenester/IFI51JN10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937461011,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937436807,Helseutleie AS,Helseutleie AS,,,,,Rabbveien 7,8160,Glomfjord,Meløy,Nordland,Nord-Norge,,Reidar Hjelmseth,Styrets leder,,,NOK,,IFI4IVB10LU,https://www.proff.no/selskap/helseutleie-as/glomfjord/arbeidskrafttjenester/IFI4IVB10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937436807,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'937379560,Nyk Group Europe Limited,Nyk Group Europe Limited,,,,,"Floor 19 1 Cabot Square,Canary Wharf LONDON E14 4QJ",,,,,,,,,,,NOK,,IFI3AP410LU,https://www.proff.no/selskap/nyk-group-europe-limited/-/arbeidskrafttjenester/IFI3AP410LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937379560,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,NUF,Aktiv
'937494858,Ip Teknikk Holding AS,Ip Teknikk Holding AS,,,,,Bjerga 81,6963,Dale I Sunnfjord,Fjaler,Vestland,Vestlandet,,Dominik Waldemar Klosek,Daglig leder,,,NOK,,IFI5RNU10LU,https://www.proff.no/selskap/ip-teknikk-holding-as/dale-i-sunnfjord/arbeidskrafttjenester/IFI5RNU10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937494858,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937291922,Sintoni - Patricia Riolfo,Sintoni - Patricia Riolfo,'94801389,'94801389,,,Michelets vei 32 B,1368,Stabekk,Bærum,Akershus,Østlandet,,Patricia Andrea Varela Riolfo,Innehaver,,,NOK,,IFI1F2Q10LU,https://www.proff.no/selskap/sintoni-patricia-riolfo/stabekk/arbeidskrafttjenester/IFI1F2Q10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937291922,,78.100,Rekruttering og formidling av arbeidskraft,ENK,Aktiv
'937477090,Eilakaisla Norge AS,Eilakaisla Norge AS,,,,,Øyvind Lambes vei 24,8803,Sandnessjøen,Alstahaug,Nordland,Nord-Norge,1 - 4,Øyvind Celius Jetne,Styrets leder,,,NOK,,IFI5DYA10LU,https://www.proff.no/selskap/eilakaisla-norge-as/sandnessj%C3%B8en/arbeidskrafttjenester/IFI5DYA10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937477090,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937485107,Polar Helse AS,Polar Helse AS,,,,,Hamndalsvegen 2,8410,Lødingen,Lødingen,Nordland,Nord-Norge,,Rene Sætherskar Høgmo,Daglig leder,,,NOK,,IFI5K4Z10LU,https://www.proff.no/selskap/polar-helse-as/l%C3%B8dingen/arbeidskrafttjenester/IFI5K4Z10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937485107,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,AS,Aktiv
'937304056,Stk Solutions Karlsen,Stk Solutions Karlsen,,,,,Nordlysveien 2778,9143,Skibotn,Storfjord - Omasvuotna - Omasvuono,Troms,Nord-Norge,,Sten-Tore Karlsen,Innehaver,,,NOK,,IFI1OFS10LU,https://www.proff.no/selskap/stk-solutions-karlsen/skibotn/arbeidskrafttjenester/IFI1OFS10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937304056,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,ENK,Aktiv
'937519265,Ocean Crew AS,Ocean Crew AS,,,,,Grasdalssjøen 2,5397,Bekkjarvik,Austevoll,Vestland,Vestlandet,,Jarle Tufte Einestrand,Daglig leder,,,NOK,,IFI6AHT10LU,https://www.proff.no/selskap/ocean-crew-as/bekkjarvik/arbeidskrafttjenester/IFI6AHT10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937519265,,78.100,Rekruttering og formidling av arbeidskraft,AS,Aktiv
'937365535,Bixterdk.Nuf,Bixterdk.Nuf,,,,,Essen 41 DK-6000 KOLDING,,,,,,,,,,,NOK,,IFI2ZVJ10LU,https://www.proff.no/selskap/bixterdk.nuf/-/arbeidskrafttjenester/IFI2ZVJ10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937365535,,78.100,Rekruttering og formidling av arbeidskraft,NUF,Aktiv
'937384009,Stendal Offshore,Stendal Offshore,,,,,Solveig Abrahamsens veg 18,7054,Ranheim,Trondheim,Trøndelag,Midt-Norge,,Adrian Sagnes Stendal,Innehaver,,,NOK,,IFI3E4P10LU,https://www.proff.no/selskap/stendal-offshore/ranheim/arbeidskrafttjenester/IFI3E4P10LU,https://virksomhet.brreg.no/nb/oppslag/enheter/937384009,,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,ENK,Aktiv
