No.,Công ty,Chức danh,Người liên hệ,SĐT,Liên Hệ,Email,Liên Hệ mail,Địa chỉ,Lương,Ngày đăng,Hạn tuyển,Check gửi,Last Subject,Last Body HTML,Trạng thái Reply,Lần Follow-up,Ngày Follow-up gần nhất,Mailbox đã dùng,Category
2038,青蚶流氓,,,,,,,653台灣雲林縣口湖鄉青蚶村79號,,,,,,,,0,,,Công ty xây dựng
2039,寶佳接待中心,,,'065115988,,,,722台灣臺南市佳里區下營里56-5號,,,,,,,,0,,,Công ty xây dựng
2040,富聿建設接待會館,,,'065850999,,,,741台灣臺南市善化區文正里光復路,,,,,,,,0,,,Công ty xây dựng
2041,昊辰工程有限公司,,,'035550813,,,,302台灣新竹縣竹北市新國里新溪街262巷6號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2042,建材美容修復職人 Lun,,,,,,,408台灣臺中市南屯區黎明路二段425號,,,,,,,,0,,,Đơn vị xây dựng nhà
2043,崧鈺澄品,,,'0425324890,,,,423台灣臺中市東勢區粵寧里新豐街89巷7號,,,,,,,,0,,,Công ty xây dựng
2044,善博,,,,,,,369台灣苗栗縣卓蘭鎮上新里民有街32號,,,,,,,,0,,,Công ty xây dựng
2045,台8 碧綠溪明隧道施工處,,,,,,,546台灣南投縣仁愛鄉榮興村碧綠巷13-18號,,,,,,,,0,,,Đơn vị xây dựng nhà
2046,傅來金,,,'0425882513,,,,423台灣台中市 東勢區東關路577號之2,,,,,,,,0,,,Nhà thầu phụ công trình
2047,隆盛鋼構企業社,,,,,,,366台灣苗栗縣銅鑼鄉盛隆村61之5號,,,,,,,,0,,,Công ty xây dựng
2048,永鴻建設,,,,,,,363台灣苗栗縣公館鄉玉泉村玉泉98之6號,,,,,,,,0,,,Công ty xây dựng
2049,東風泰建設有限公司,,,'0425886638,,,,423台灣臺中市東勢區新盛里新盛街136巷,,,,,,,,0,,,Công ty xây dựng
2050,PT.chin kuei .co .ltd,,,,,,,"36900 1-2 neiwan terrace cholan town.mioli Hsien, 台灣 369",,,,,,,,0,,,Công ty xây dựng
2051,正裕科技工程股份有限公司,,,'0422775408,,,,411台灣台中市 太平區仁平段369地號,,,,,,,,0,,,Nhà thầu phụ công trình
2052,和旺營造有限公司,,,'0492720898,,,,544台灣南投縣國姓鄉石門村成功街30巷19號,,,,,,,,0,,,Nhà thầu phụ công trình
2053,72.5K工務所2F,,,,,,,424台灣臺中市和平區梨山里,,,,,,,,0,,,Công ty xây dựng
2054,（宜鋒）峨眉～中寮塔基建德營造大湖工務所,,,,,,,364台灣苗栗縣大湖鄉苗54鄉道,,,,,,,,0,,,Công ty xây dựng
2055,錦興土木包工業,,,'037224582,,,,363台灣苗栗縣公館鄉鶴山村鶴山176號,,,,,,,,0,,,Nhà thầu
2056,威勛土木包工業,,,'037222001,,,,363台灣苗栗縣公館鄉鶴山村鶴山188號之1號,,,,,,,,0,,,Nhà thầu
2057,和勝泥作工程,,,,,,,983台灣花蓮縣富里鄉新興村東興路,,,,,,,,0,,,Đơn vị xây dựng nhà
2058,六福企業社,,,'0975743393,,,,954台灣臺東縣卑南鄉明峰村鹿鳴橋2鄰21-2號,,,,,,,,0,,,Nhà thầu
2059,佳能組合屋花蓮公司,,,'0955361011,,,,981台灣花蓮縣玉里鎮中城里興國路一段207號,,,,,,,,0,,,Công ty xây dựng
2060,Công ty,,,,,,,"No. 79號, No. 956隆盛路新福里關山鎮臺東縣台灣 956",,,,,,,,0,,,Công ty xây dựng
2061,蒸盛營造有限公司,,,'089851865,,,,961台灣臺東縣成功鎮忠智里五權路130號,,,,,,,,0,,,Nhà thầu phụ công trình
2062,振瑄營造有限公司,,,'038861450,,,,983台灣花蓮縣富里鄉大莊路1鄰15號,,,,,,,,0,,,Nhà thầu phụ công trình
2063,上立諦工程有限公司,,,'0978139820,,,,981台灣花蓮縣玉里鎮大禹里80-8號,,,,,,,,0,,,Công ty xây dựng
2064,永盛營造股份有限公司,,,'089862919,,,,958台灣臺東縣池上鄉福原村新生路59號,,,,,,,,0,,,Nhà thầu phụ công trình
2065,弘昌土木包工業,,,'089854559,,,,961台灣臺東縣成功鎮忠仁里大同路2號,,,,,,,,0,,,Nhà thầu
2066,昇順土木包工業,,,'038886654,,,,981台灣花蓮縣玉里鎮中城里忠智路88號,,,,,,,,0,,,Nhà thầu
2067,冠能營造工程有限公司,,,'089862633,,,,958台灣臺東縣池上鄉新興村東欣路125號,,,,,,,,0,,,Nhà thầu phụ công trình
2068,旻宥機械行,,,'0981570609,,,,983台灣花蓮縣富里鄉新興村竹田村東竹6號,,,,,,,,0,,,Công ty xây dựng
2069,良達企業社,,,,,,,983台灣花蓮縣富里鄉羅山村七鄰71號,,,,,,,,0,,,Công ty xây dựng
2070,卡路發企業社,,,'0978831135,,,,961台灣臺東縣成功鎮信義里都歷路98號,,,,,,,,0,,,Công ty xây dựng
2071,詠豐土木包工業,,,'089853087,,,,961台灣臺東縣成功鎮三仙里芝田路178號,,,,,,,,0,,,Nhà thầu phụ công trình
2072,郡鼎建設有限公司,,,,,,,326台灣桃園市楊梅區中山里環東路298巷61號1樓,,,,,,,,0,,,Công ty xây dựng
2073,大清建設機構,,,,,,,324台灣桃園市平鎮區復旦里復旦路二段150巷73號,,,,,,,,0,,,Công ty xây dựng
2074,鈺宇建設,,,'0222116611,,,,231台灣新北市新店區下城里青山路399巷1號,,,,,,,,0,,,Đơn vị xây dựng nhà
2075,上驛工程有限公司,,,'0963353555,,,,324台灣桃園市平鎮區延平路二段430巷居易三弄1號9樓,,,,,,,,0,,,Công ty xây dựng
2076,國峰有限公司,,,'0925079249,,,,334台灣桃園市八德區富榮街36巷1樓,,,,,,,,0,,,Công ty xây dựng
2077,松也工程行,,,,,,,238台灣新北市樹林區西園里西圳街二段148-7號148-12號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2078,全勝企業行 怪手,,,'0985550666,,,,603台灣嘉義縣梅山鄉,,,,,,,,0,,,Công ty xây dựng
2079,成新建設有限公司,,,'052815680,,,,600台灣嘉義市西區文化路919號附1,,,,,,,,0,,,Công ty xây dựng
2080,安田建設股份有限公司,,,,,,,807台灣高雄市三民區寶國里陽明路207巷36號2樓,,,,,,,,0,,,Công ty xây dựng
2081,天睦-永信建設,,,'075363327,,,,802台灣高雄市苓雅區林富里青年一路3號,,,,,,,,0,,,Công ty xây dựng
2082,達茂營造股份有限公司,,,'073335188,,,,806台灣高雄市前鎮區民權里一心一路239號五樓,,,,,,,,0,,,Công ty xây dựng
2083,光男國際企業有限公司,,,'0981531999,,,,800台灣高雄市新興區秋山里七賢二路25號2樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2084,磐鼎營造有限公司,,,,,,,911台灣屏東縣竹田鄉鳳明村鳳新路465巷8號,,,,,,,,0,,,Công ty xây dựng
2085,樂鑫開發工程有限公司,,,,,,,831台灣高雄市大寮區昭明里鳳林一路474巷29號,,,,,,,,0,,,Công ty xây dựng
2086,必奇營造有限公司,,,'078022345,,,,812台灣高雄市小港區鳳宮里大業北路42號,,,,,,,,0,,,Công ty xây dựng
2087,千田建設有限公司,,,'077886167,,,,831台灣高雄市 大寮區琉球路43號之50,,,,,,,,0,,,Nhà thầu phụ công trình
2088,誠遠建設開發有限公司,,,'077404888,,,,830台灣高雄市鳳山區中和里中和街201號,,,,,,,,0,,,Công ty xây dựng
2089,如邑開發建設股份有限公司,,,'077963818,,,,812台灣高雄市小港區孔宅里孔宅街133號,,,,,,,,0,,,Nhà thầu phụ công trình
2090,躍祥建設有限公司,,,,,,,911台灣屏東縣竹田鄉西勢村光明路177-5號,,,,,,,,0,,,Công ty xây dựng
2091,誠城建築開發有限公司,,,,,,,812台灣高雄市小港區坪頂里大平路11號,,,,,,,,0,,,Đơn vị xây dựng nhà
2092,太谷建設股份有限公司,,,'077877059,,,,831台灣高雄市大寮區三隆里鳳林三路20號,,,,,,,,0,,,Công ty xây dựng
2093,山明水秀工務所,,,'078070544,,,,812台灣高雄市小港區光耀街268號,,,,,,,,0,,,Công ty xây dựng
2094,寶璟乾元接待中心｜寶璟建設,,,'0423830909,,,,408台灣臺中市南屯區新生里公益路二段967號,,,,,,,,0,,,Đơn vị xây dựng nhà
2095,嘉一營造有限公司,,,'0492702146,,,,556台灣南投縣信義鄉同富村同和巷95號,,,,,,,,0,,,Nhà thầu phụ công trình
2096,竑騰營造股份有限公司,,,'087216676,,,,900台灣屏東縣屏東市豐源里林森路1巷353號,,,,,,,,0,,,Công ty xây dựng
2097,敦磊營造股份有限公司,,,'087786726,,,,912台灣屏東縣內埔鄉豐田村新豐路166號,,,,,,,,0,,,Công ty xây dựng
2098,溱鋐工程有限公司,,,,,,,908台灣屏東縣長治鄉繁榮村新榮路3-36號,,,,,,,,0,,,Công ty xây dựng
2099,王公府,,,,,,,883台灣澎湖縣七美鄉海豐村9之1號,,,,,,,,0,,,Đơn vị xây dựng nhà
2100,七美海水淡化廠工務所(山林水),,,,,,,883台灣澎湖縣七美鄉西湖村9號之6號,,,,,,,,0,,,Công ty xây dựng
2101,三叁建設,,,'066832333,,,,732台灣臺南市白河區白河里康樂路1-91號,,,,,,,,0,,,Công ty xây dựng
2102,宏昇泰建設有限公司,,,'056311278,,,,632台灣雲林縣虎尾鎮墾地里學府二路311號,,,,,,,,0,,,Công ty xây dựng
2103,理想木器行,,,'069951200,,,,880台灣澎湖縣馬公市17號之12,,,,,,,,0,,,Nhà thầu phụ công trình
2104,太陽城,,,,,,,880台灣澎湖縣馬公市光復里興港北街6號,,,,,,,,0,,,Đơn vị xây dựng nhà
2105,SIE 鑫盈能源澎湖辦事處,,,'069217543,,,,880台灣澎湖縣馬公市光華里80號,,,,,,,,0,,,Công ty xây dựng
2106,頂義建設有限公司,,,'062506505,,,,700台灣臺南市中西區西湖里頂美一街7號,,,,,,,,0,,,Nhà thầu phụ công trình
2107,贊技工程有限公司,,,'065818999,,,,741台灣臺南市善化區溪美里113-8號,,,,,,,,0,,,Nhà thầu phụ công trình
2108,維營工程,,,,,,,718台灣臺南市關廟區埤頭里保東路115巷168號,,,,,,,,0,,,Công ty xây dựng
2109,日鴻土木包工業,,,,,,,736台灣臺南市柳營區東昇里十美街110號,,,,,,,,0,,,Công ty xây dựng
2110,駿富營造有限公司,,,'083655507,,,,210連江縣塘岐村145號,,,,,,,,0,,,Nhà thầu phụ công trình
2111,立電股份有限公司,,,'083626089,,,,209連江縣259號2樓,,,,,,,,0,,,Nhà thầu phụ công trình
2112,紘合營造工程有限公司,,,,,,,249台灣新北市八里區長坑里中華路三段239-5號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2113,建融營造有限公司,,,'052211549,,,,621台灣嘉義縣民雄鄉秀林村溪底寮78號,,,,,,,,0,,,Nhà thầu phụ công trình
2114,承瑋營造有限公司,,,'052353520,,,,600台灣嘉義市西區西平里友忠路230號,,,,,,,,0,,,Công ty xây dựng
2115,上築晴樂建設 | 墅合院5期,,,'0422390020,,,,630台灣雲林縣斗南鎮舊社里新生三路2838號,,,,,,,,0,,,Công ty xây dựng
2116,泰德建設,,,,,,,630台灣雲林縣斗南鎮明昌里雲86-1鄉道152號,,,,,,,,0,,,Công ty xây dựng
2117,茂生建設有限公司,,,'052206406,,,,621台灣嘉義縣民雄鄉,,,,,,,,0,,,Nhà thầu phụ công trình
2118,榢麗堡建設有限公司,,,'052866389,,,,600台灣嘉義市西區劉厝里大吉街58號,,,,,,,,0,,,Nhà thầu phụ công trình
2119,全貿建設有限公司,,,'052203293,,,,600台灣嘉義市東區荖藤里忠孝北街1號,,,,,,,,0,,,Nhà thầu phụ công trình
2120,毅璋築建設有限公司,,,'052770827,,,,600台灣嘉義市東區車店里上海路308號,,,,,,,,0,,,Công ty xây dựng
2121,華御建設,,,'052276999,,,,600台灣嘉義市東區豐年里吳鳳南路22-1號,,,,,,,,0,,,Công ty xây dựng
2122,易慶營造有限公司,,,'052854343,,,,600台灣嘉義市西區福民里世賢路三段225號,,,,,,,,0,,,Nhà thầu phụ công trình
2123,詠茂建設股份有限公司,,,'052332456,,,,600台灣嘉義市西區保福里四維路336號,,,,,,,,0,,,Nhà thầu phụ công trình
2124,鼎上營造有限公司,,,'052233975,,,,600台灣嘉義市東區中央里光彩街384號,,,,,,,,0,,,Nhà thầu phụ công trình
2125,宏成開發建設股份有限公司,,,'052719986,,,,"600台灣嘉義市東區朝陽里垂楊路2號之1, 3號樓之1",,,,,,,,0,,,Nhà thầu phụ công trình
2126,大騰開發建設有限公司,,,'052337200,,,,600台灣嘉義市西區後驛里博愛路二段253號,,,,,,,,0,,,Công ty xây dựng
2127,廣紘建設股份有限公司,,,'062437187,,,,710台灣台灣省台南市 永康區新行街70號1樓之1,,,,,,,,0,,,Nhà thầu phụ công trình
2128,泰一全建設公司,,,,,,,908台灣屏東縣長治鄉繁華村水源路151號,,,,,,,,0,,,Công ty xây dựng
2129,台晟建設股份有限公司,,,'087390959,,,,904台灣屏東縣九如鄉九塊村民治街143號,,,,,,,,0,,,Nhà thầu phụ công trình
2130,宏宥工程行整體粉光金鋼砂切割,,,'0989622883,,,,907台灣屏東縣鹽埔鄉久愛村光華路5號,,,,,,,,0,,,Công ty xây dựng
2131,豐蕣建設有限公司,,,'087335688,,,,900台灣屏東縣屏東市斯文里天津街31之1號,,,,,,,,0,,,Nhà thầu phụ công trình
2132,威順建設股份有限公司,,,'087756975,,,,905台灣屏東縣里港鄉玉田村玉田路38號之117,,,,,,,,0,,,Nhà thầu phụ công trình
2133,崇暉營造有限公司,,,'076810516,,,,843台灣高雄市美濃區泰安里永安路222號,,,,,,,,0,,,Nhà thầu phụ công trình
2134,皇築開發營造有限公司,,,'087750203,,,,905台灣屏東縣里港鄉大平村中山路109-7號,,,,,,,,0,,,Công ty xây dựng
2135,康鴻工程有限公司,,,'0938118698,,,,900台灣屏東縣屏東市潭墘里大同北路111號,,,,,,,,0,,,Công ty xây dựng
2136,森山景接待中心,,,,,,,714台灣臺南市玉井區中山路91號,,,,,,,,0,,,Công ty xây dựng
2137,佛光一村工務所,,,,,,,840台灣高雄市大樹區統嶺路旁工地,,,,,,,,0,,,Công ty xây dựng
2138,天鴻營造有限公司,,,,,,,843台灣高雄市美濃區泰安里雙峰街6-5號,,,,,,,,0,,,Công ty xây dựng
2139,高永建設股份有限公司,,,'087336611,,,,900台灣屏東縣屏東市崇蘭里崇朝一路52號,,,,,,,,0,,,Nhà thầu phụ công trình
2140,煜峰營造有限公司,,,'089515235,,,,954台灣臺東縣卑南鄉溫泉村溫泉路408巷36號,,,,,,,,0,,,Nhà thầu phụ công trình
2141,鉅揚營造,,,'076526969,,,,840台灣高雄市大樹區和山里和山路500號,,,,,,,,0,,,Công ty xây dựng
2142,金馬企業行,,,'0982061318,,,,716台灣臺南市南化區南化里250-34號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2143,"中圓櫻墅(新竹市元培街)中圓建設,新竹自地自建,新竹房屋買賣,新竹房屋自售",,,'035300303,http://035300303.blogspot.tw/,,,300台灣新竹市香山區香山里市11鄉道,,,,,,,,0,,,Công ty xây dựng
2144,森園房屋工程行,,,'0952901959,http://038465355.com/,,,973台灣花蓮縣吉安鄉北昌村自強路434號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
2145,宏驛鋼鋁門窗,,,'087361917,https://www.0932789516.com/,,,900台灣屏東縣屏東市仁愛里和洋巷24號,,,,,,,,0,,,Công ty xây dựng
2146,建築美學翻修房屋,,,'0931949323,https://0931949323.weebly.com/,,,710台灣臺南市永康區東橋里東橋三路5巷11號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
2147,神匠房屋泥作整修設計,,,,http://0960766878.weebly.com/,,,"號 No. 133大同二路 072613666, 前金區高雄市台灣 801",,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
2148,中榮工程,,,'0906272829,https://0906272829.com/,,,412台灣臺中市大里區新明路12號15F,,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
2149,勝紀建設股份有限公司,,,'072696688,https://www.104.com.tw/company/1a2x6bmn94?jobsource=checkc,,,802台灣高雄市苓雅區城北里三多四路110號19樓之2,,,,,,,,0,,,Công ty xây dựng
2150,民豐營造有限公司,,,,https://www.104.com.tw/company/1a2x6bnc7x?jobsource=google,,,540台灣南投縣南投市三和里中山南街43號,,,,,,,,0,,,Công ty xây dựng
2151,超晟營造股份有限公司,,,'076210736,https://www.104.com.tw/company/7rbrlx4,,,820台灣台灣省岡山區竹圍里竹圍東街182巷10號,,,,,,,,0,,,Công ty xây dựng
2152,禾興實業有限公司,,,'0492916622,https://www.1111.com.tw/corp/70473581/,,,545台灣南投縣埔里鎮鐵山里鐵山路294-3號,,,,,,,,0,,,Nhà thầu phụ công trình
2153,瑛盛建設有限公司,,,'087797799,https://www.7797799.com.tw/,,,912台灣屏東縣內埔鄉豐田村信東路98號,,,,,,,,0,,,Công ty xây dựng
2154,長虹及聯虹售服中心,,,'0426576966,https://adh.tw/3PH2OSB,,,436台灣臺中市清水區四維路二段港新五路,,,,,,,,0,,,Công ty xây dựng
2155,聯上開發股份有限公司,,,'0227229898,http://www.5v.com.tw/,,,110台灣臺北市信義區興雅里忠孝東路五段68號,,,,,,,,0,,,Công ty xây dựng
2156,天苑空苑雲苑｜台中設計·修繕·防水抓漏,,,'0932271912,https://altumlocum.wordpress.com/,,,411011台灣臺中市太平區中山路一段215南巷1號4樓,,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
2157,鼎創營造股份有限公司,,,'062998560,https://www.ad-group.com.tw/ding-chuang/,,,708台灣臺南市安平區平通里慶平路571號9樓,,,,,,,,0,,,Công ty xây dựng
2158,建築學人地產發展股份有限公司,,,'0223692369,http://www.archi-pur.com/,,,106台灣臺北市大安區龍坡里和平東路一段250號,,,,,,,,0,,,Công ty xây dựng
2159,"宏信土木包工業 - 彰化土木工程,景觀工程",,,,https://www.archi.net.tw/tw/company/113863/index.html,,,524台灣彰化縣溪州鄉柑園村溪下路一段72號,,,,,,,,0,,,Nhà thầu
2160,"耀勝工程有限公司 - 地下室開挖,房屋增建,房屋改建",,,'0988129570,https://www.archi.net.tw/tw/company/132936/index.html,,,815台灣高雄市大社區神農里翠屏路84巷61號,,,,,,,,0,,,Nhà thầu
2161,基讚工程有限公司,,,'039559916,https://www.archi.net.tw/tw/company/41/index.html,,,"265台灣宜蘭縣羅東鎮樹林里樹人路38號1號,3樓",,,,,,,,0,,,Công ty xây dựng
2162,"安順開發工程有限公司 - 鋼板樁,地質改良,基樁工程",,,,https://www.archi.net.tw/tw/company/70139/index.html,,,735台灣臺南市下營區後街里中正北路117號,,,,,,,,0,,,Nhà thầu
2163,苗珠企業有限公司（油壓軟管）,,,'037263231,https://www.archi.net.tw/tw/company/75130/index.html,,,360台灣苗栗縣苗栗市福安里北勢大橋20號,,,,,,,,0,,,Nhà thầu
2164,桓豐工程有限公司,,,'035353707,http://arch-taiwan.com.tw/,,,300台灣新竹市北區舊港157 號,,,,,,,,0,,,Công ty xây dựng
2165,聚德國際工程有限公司,,,'048335878,https://as2312df.wixsite.com/jyude,,,510台灣彰化縣員林市橋愛六街81號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2166,贊騰建設總部,,,'0422428568,https://authmas.com.tw/tzanteng/,,,406台灣臺中市北屯區松安里松安街198號,,,,,,,,0,,,Công ty xây dựng
2167,石門雲享接待中心,,,'034713366,https://ari.tw/fim8di,,,325007台灣桃園市龍潭區大平里民有路一號,,,,,,,,0,,,Công ty xây dựng
2168,蕉鑫健康建築顧問公司 Banaman Creative,,,'072225289,https://banamancreative.cargo.site/,,,800台灣高雄市新興區德望里民生一路206號12號樓之2,,,,,,,,0,,,Công ty xây dựng
2169,艾美藏｜三地集團艾美建築｜林園美學宅,,,'076416388,https://baoshin.tw/,,,832台灣高雄市林園區頂厝里田厝路111號,,,,,,,,0,,,Công ty xây dựng
2170,百慶建設股份有限公司,,,'062980789,http://www.bai-ching.com.tw/,,,708台灣台灣省安平區平通里永華路二段816號,,,,,,,,0,,,Công ty xây dựng
