Nosaukums,Mitnes_valsts,Registracijas_numurs_mitnes_valsti,Juridiska_adrese,Komersanta_veids,Aktuala_kvalifikacijas_klase,Aktualas_kvalifikacijas_klases_pieskirsanas_datums,Registra_numurs,Registrets,Aktualais_statuss,Kontaktu_adrese,Kontaktu_talrunis,Kontaktu_e_pasta_adrese,Majas_lapa,Darbibas_sferas,Darbibas_jomas
"Sabiedrība ar ierobežotu atbildību ""Kolders""",LV,40103179824,"Lokomotīves iela 82-54, Rīga, LV-1057",Sabiedrība ar ierobežotu atbildību,5. klase,2021-01-19,13327,2016-10-21,Izslēgts,,29251438,r404a@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""Kolders""",LV,40103179824,"Lokomotīves iela 82-54, Rīga, LV-1057",Sabiedrība ar ierobežotu atbildību,5. klase,2022-01-26,13327,2016-10-21,Izslēgts,,29251438,r404a@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""Kolders""",LV,40103179824,"Lokomotīves iela 82-54, Rīga, LV-1057",Sabiedrība ar ierobežotu atbildību,5. klase,2020-01-08,13327,2016-10-21,Izslēgts,,29251438,r404a@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""VADARE""",LV,40003572804,"Salnas iela 7-17, Rīga, LV-1021",Sabiedrība ar ierobežotu atbildību,,,13329,2016-10-21,Izslēgts,,20440000,vadare@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""MMD Grupa""",LV,53603075381,"Skolas iela 24, Jelgava, LV-3001",Sabiedrība ar ierobežotu atbildību,,,13330,2016-10-24,Izslēgts,,26162859,mmdgrupa@gmail.com,,,
"Sabiedrība ar ierobežotu atbildību ""INDĀRES""",LV,45401014634,"Kalna iela 3, Aknīste, Jēkabpils nov., LV-5208",Sabiedrība ar ierobežotu atbildību,4. klase,2024-07-02,13331,2016-10-24,Aktīvs,,65266606,indares@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""INDĀRES""",LV,45401014634,"Kalna iela 3, Aknīste, Jēkabpils nov., LV-5208",Sabiedrība ar ierobežotu atbildību,4. klase,2020-01-08,13331,2016-10-24,Aktīvs,,65266606,indares@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""INDĀRES""",LV,45401014634,"Kalna iela 3, Aknīste, Jēkabpils nov., LV-5208",Sabiedrība ar ierobežotu atbildību,4. klase,2021-07-29,13331,2016-10-24,Aktīvs,,65266606,indares@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""INDĀRES""",LV,45401014634,"Kalna iela 3, Aknīste, Jēkabpils nov., LV-5208",Sabiedrība ar ierobežotu atbildību,4. klase,2023-06-13,13331,2016-10-24,Aktīvs,,65266606,indares@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""INDĀRES""",LV,45401014634,"Kalna iela 3, Aknīste, Jēkabpils nov., LV-5208",Sabiedrība ar ierobežotu atbildību,4. klase,2025-07-14,13331,2016-10-24,Aktīvs,,65266606,indares@inbox.lv,"",,
"SIA ""IunI""",LV,41503076357,"Pļavu iela 13, Baloži, Ķekavas nov., LV-2112",Sabiedrība ar ierobežotu atbildību,,,13333,2016-10-25,Izslēgts,,24332233,riga@trionams.lv,,,
"SIA ""HM Projekti""",LV,40203024041,"""Līdumnieki"", Lugaži, Valkas pag., Valkas nov., LV-4701",Sabiedrība ar ierobežotu atbildību,,,13332,2016-10-25,Izslēgts,,29159142,hmprojekti2016@gmail.com,-,,
"SIA ""MRG Būve""",LV,40203020529,"Stirnu iela 8A, Ogre, Ogres nov., LV-5001",Sabiedrība ar ierobežotu atbildību,4. klase,2020-12-10,13336,2016-10-26,Aktīvs,,29432849,info@mrgpartners.lv,,Ceļu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ceļu būvdarbu vadīšana un būvuzraudzība;Meliorācijas sistēmu būvdarbu vadīšana un būvuzraudzība;Hidrotehnisko būvju būvdarbu vadīšana un būvuzraudzība;Dzelzceļa sliežu ceļu būvdarbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība;Dzelzceļa kontakttīklu projektēšana;Elektronisko sakaru sistēmu un tīklu projektēšana;Tiltu būvdarbu vadīšana un būvuzraudzība;Tiltu būvdarbu vadīšana un būvuzraudzība,
"SIA ""MRG Būve""",LV,40203020529,"Stirnu iela 8A, Ogre, Ogres nov., LV-5001",Sabiedrība ar ierobežotu atbildību,5. klase,2020-01-08,13336,2016-10-26,Aktīvs,,29432849,info@mrgpartners.lv,,Ceļu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ceļu būvdarbu vadīšana un būvuzraudzība;Meliorācijas sistēmu būvdarbu vadīšana un būvuzraudzība;Hidrotehnisko būvju būvdarbu vadīšana un būvuzraudzība;Dzelzceļa sliežu ceļu būvdarbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība;Dzelzceļa kontakttīklu projektēšana;Elektronisko sakaru sistēmu un tīklu projektēšana;Tiltu būvdarbu vadīšana un būvuzraudzība;Tiltu būvdarbu vadīšana un būvuzraudzība,
"SIA ""MRG Būve""",LV,40203020529,"Stirnu iela 8A, Ogre, Ogres nov., LV-5001",Sabiedrība ar ierobežotu atbildību,4. klase,2022-01-26,13336,2016-10-26,Aktīvs,,29432849,info@mrgpartners.lv,,Ceļu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ceļu būvdarbu vadīšana un būvuzraudzība;Meliorācijas sistēmu būvdarbu vadīšana un būvuzraudzība;Hidrotehnisko būvju būvdarbu vadīšana un būvuzraudzība;Dzelzceļa sliežu ceļu būvdarbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība;Dzelzceļa kontakttīklu projektēšana;Elektronisko sakaru sistēmu un tīklu projektēšana;Tiltu būvdarbu vadīšana un būvuzraudzība;Tiltu būvdarbu vadīšana un būvuzraudzība,
"SIA ""MRG Būve""",LV,40203020529,"Stirnu iela 8A, Ogre, Ogres nov., LV-5001",Sabiedrība ar ierobežotu atbildību,4. klase,2021-01-18,13336,2016-10-26,Aktīvs,,29432849,info@mrgpartners.lv,,Ceļu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ceļu būvdarbu vadīšana un būvuzraudzība;Meliorācijas sistēmu būvdarbu vadīšana un būvuzraudzība;Hidrotehnisko būvju būvdarbu vadīšana un būvuzraudzība;Dzelzceļa sliežu ceļu būvdarbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība;Dzelzceļa kontakttīklu projektēšana;Elektronisko sakaru sistēmu un tīklu projektēšana;Tiltu būvdarbu vadīšana un būvuzraudzība;Tiltu būvdarbu vadīšana un būvuzraudzība,
"SIA ""MRG Būve""",LV,40203020529,"Stirnu iela 8A, Ogre, Ogres nov., LV-5001",Sabiedrība ar ierobežotu atbildību,4. klase,2023-01-30,13336,2016-10-26,Aktīvs,,29432849,info@mrgpartners.lv,,Ceļu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ceļu būvdarbu vadīšana un būvuzraudzība;Meliorācijas sistēmu būvdarbu vadīšana un būvuzraudzība;Hidrotehnisko būvju būvdarbu vadīšana un būvuzraudzība;Dzelzceļa sliežu ceļu būvdarbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība;Dzelzceļa kontakttīklu projektēšana;Elektronisko sakaru sistēmu un tīklu projektēšana;Tiltu būvdarbu vadīšana un būvuzraudzība;Tiltu būvdarbu vadīšana un būvuzraudzība,
"SIA ""MRG Būve""",LV,40203020529,"Stirnu iela 8A, Ogre, Ogres nov., LV-5001",Sabiedrība ar ierobežotu atbildību,4. klase,2025-02-18,13336,2016-10-26,Aktīvs,,29432849,info@mrgpartners.lv,,Ceļu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ceļu būvdarbu vadīšana un būvuzraudzība;Meliorācijas sistēmu būvdarbu vadīšana un būvuzraudzība;Hidrotehnisko būvju būvdarbu vadīšana un būvuzraudzība;Dzelzceļa sliežu ceļu būvdarbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība;Dzelzceļa kontakttīklu projektēšana;Elektronisko sakaru sistēmu un tīklu projektēšana;Tiltu būvdarbu vadīšana un būvuzraudzība;Tiltu būvdarbu vadīšana un būvuzraudzība,
"SIA ""MRG Būve""",LV,40203020529,"Stirnu iela 8A, Ogre, Ogres nov., LV-5001",Sabiedrība ar ierobežotu atbildību,4. klase,2024-02-12,13336,2016-10-26,Aktīvs,,29432849,info@mrgpartners.lv,,Ceļu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ceļu būvdarbu vadīšana un būvuzraudzība;Meliorācijas sistēmu būvdarbu vadīšana un būvuzraudzība;Hidrotehnisko būvju būvdarbu vadīšana un būvuzraudzība;Dzelzceļa sliežu ceļu būvdarbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība;Dzelzceļa kontakttīklu projektēšana;Elektronisko sakaru sistēmu un tīklu projektēšana;Tiltu būvdarbu vadīšana un būvuzraudzība;Tiltu būvdarbu vadīšana un būvuzraudzība,
"SIA ""MRG Būve""",LV,40203020529,"Stirnu iela 8A, Ogre, Ogres nov., LV-5001",Sabiedrība ar ierobežotu atbildību,4. klase,2026-02-25,13336,2016-10-26,Aktīvs,,29432849,info@mrgpartners.lv,,Ceļu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība;Ceļu būvdarbu vadīšana un būvuzraudzība;Meliorācijas sistēmu būvdarbu vadīšana un būvuzraudzība;Hidrotehnisko būvju būvdarbu vadīšana un būvuzraudzība;Dzelzceļa sliežu ceļu būvdarbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība;Dzelzceļa kontakttīklu projektēšana;Elektronisko sakaru sistēmu un tīklu projektēšana;Tiltu būvdarbu vadīšana un būvuzraudzība;Tiltu būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""Latfra export""",LV,41203050895,"Lielā iela 29-5, Talsi, Talsu nov., LV-3201",Sabiedrība ar ierobežotu atbildību,,,13337,2016-10-26,Izslēgts,,22423386,latfraexport@gmail.com,,,
"Sabiedrība ar ierobežotu atbildību ""NMV""",LV,40103433840,"Dricānu iela 1-27, Rīga, LV-1019",Sabiedrība ar ierobežotu atbildību,,,13334,2016-10-26,Izslēgts,,27489696,nikita.sinakovs@gmail.com,,,
SIA AK BUVE,LV,40203017196,"Ganību dambis 26A, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,,,13335,2016-10-26,Izslēgts,,20021498,Buve_ak@inbox.lv,,,
"""Build-Invest Latvia"" SIA",LV,40203022801,"Brīvības gatve 316-1, Rīga, LV-1006",Sabiedrība ar ierobežotu atbildību,5. klase,2020-11-02,13338,2016-10-26,Aktīvs,,23205017,buildinvestlv@gmail.com,,"Ēku būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība",
"""Build-Invest Latvia"" SIA",LV,40203022801,"Brīvības gatve 316-1, Rīga, LV-1006",Sabiedrība ar ierobežotu atbildību,4. klase,2022-01-05,13338,2016-10-26,Aktīvs,,23205017,buildinvestlv@gmail.com,,"Ēku būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība",
"""Build-Invest Latvia"" SIA",LV,40203022801,"Brīvības gatve 316-1, Rīga, LV-1006",Sabiedrība ar ierobežotu atbildību,5. klase,2021-11-05,13338,2016-10-26,Aktīvs,,23205017,buildinvestlv@gmail.com,,"Ēku būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība",
"""Build-Invest Latvia"" SIA",LV,40203022801,"Brīvības gatve 316-1, Rīga, LV-1006",Sabiedrība ar ierobežotu atbildību,4. klase,2023-12-27,13338,2016-10-26,Aktīvs,,23205017,buildinvestlv@gmail.com,,"Ēku būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība",
"""Build-Invest Latvia"" SIA",LV,40203022801,"Brīvības gatve 316-1, Rīga, LV-1006",Sabiedrība ar ierobežotu atbildību,4. klase,2022-11-10,13338,2016-10-26,Aktīvs,,23205017,buildinvestlv@gmail.com,,"Ēku būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība",
"""Build-Invest Latvia"" SIA",LV,40203022801,"Brīvības gatve 316-1, Rīga, LV-1006",Sabiedrība ar ierobežotu atbildību,4. klase,2025-04-01,13338,2016-10-26,Aktīvs,,23205017,buildinvestlv@gmail.com,,"Ēku būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība",
"""Build-Invest Latvia"" SIA",LV,40203022801,"Brīvības gatve 316-1, Rīga, LV-1006",Sabiedrība ar ierobežotu atbildību,4. klase,2026-04-08,13338,2016-10-26,Aktīvs,,23205017,buildinvestlv@gmail.com,,"Ēku būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektronisko sakaru sistēmu un tīklu būvdarbu vadīšana un būvuzraudzība",
"SIA ""KMJ""",LV,40003983483,"Grāvju iela 35, Jūrmala, LV-2008",Sabiedrība ar ierobežotu atbildību,4. klase,2021-10-14,13339,2016-10-27,Aktīvs,,29908377,info@kmj.lv,kmj.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu projektēšana;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""KMJ""",LV,40003983483,"Grāvju iela 35, Jūrmala, LV-2008",Sabiedrība ar ierobežotu atbildību,5. klase,2021-05-12,13339,2016-10-27,Aktīvs,,29908377,info@kmj.lv,kmj.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu projektēšana;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""KMJ""",LV,40003983483,"Grāvju iela 35, Jūrmala, LV-2008",Sabiedrība ar ierobežotu atbildību,5. klase,2020-05-05,13339,2016-10-27,Aktīvs,,29908377,info@kmj.lv,kmj.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu projektēšana;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""KMJ""",LV,40003983483,"Grāvju iela 35, Jūrmala, LV-2008",Sabiedrība ar ierobežotu atbildību,4. klase,2023-02-21,13339,2016-10-27,Aktīvs,,29908377,info@kmj.lv,kmj.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu projektēšana;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""KMJ""",LV,40003983483,"Grāvju iela 35, Jūrmala, LV-2008",Sabiedrība ar ierobežotu atbildību,4. klase,2022-05-20,13339,2016-10-27,Aktīvs,,29908377,info@kmj.lv,kmj.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu projektēšana;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""KMJ""",LV,40003983483,"Grāvju iela 35, Jūrmala, LV-2008",Sabiedrība ar ierobežotu atbildību,5. klase,2022-10-03,13339,2016-10-27,Aktīvs,,29908377,info@kmj.lv,kmj.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu projektēšana;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""KMJ""",LV,40003983483,"Grāvju iela 35, Jūrmala, LV-2008",Sabiedrība ar ierobežotu atbildību,4. klase,2023-05-24,13339,2016-10-27,Aktīvs,,29908377,info@kmj.lv,kmj.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu projektēšana;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""KMJ""",LV,40003983483,"Grāvju iela 35, Jūrmala, LV-2008",Sabiedrība ar ierobežotu atbildību,4. klase,2024-05-31,13339,2016-10-27,Aktīvs,,29908377,info@kmj.lv,kmj.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu projektēšana;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""KMJ""",LV,40003983483,"Grāvju iela 35, Jūrmala, LV-2008",Sabiedrība ar ierobežotu atbildību,4. klase,2025-06-09,13339,2016-10-27,Aktīvs,,29908377,info@kmj.lv,kmj.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu projektēšana;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""KMJ""",LV,40003983483,"Grāvju iela 35, Jūrmala, LV-2008",Sabiedrība ar ierobežotu atbildību,4. klase,2026-06-29,13339,2016-10-27,Aktīvs,,29908377,info@kmj.lv,kmj.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu projektēšana;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"Sabiedrība ar ierobežotu atbildību ""Tuva būve""",LV,40103847469,"""Jaunkalniņi"", Inčukalna pag., Siguldas nov., LV-2141",Sabiedrība ar ierobežotu atbildību,5. klase,2020-06-02,13340,2016-10-31,Aktīvs,,26109820,info@tuvabuve.lv,www.tuvabuve.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""Tuva būve""",LV,40103847469,"""Jaunkalniņi"", Inčukalna pag., Siguldas nov., LV-2141",Sabiedrība ar ierobežotu atbildību,4. klase,2021-06-09,13340,2016-10-31,Aktīvs,,26109820,info@tuvabuve.lv,www.tuvabuve.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""Tuva būve""",LV,40103847469,"""Jaunkalniņi"", Inčukalna pag., Siguldas nov., LV-2141",Sabiedrība ar ierobežotu atbildību,4. klase,2022-06-16,13340,2016-10-31,Aktīvs,,26109820,info@tuvabuve.lv,www.tuvabuve.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""Tuva būve""",LV,40103847469,"""Jaunkalniņi"", Inčukalna pag., Siguldas nov., LV-2141",Sabiedrība ar ierobežotu atbildību,5. klase,2023-09-01,13340,2016-10-31,Aktīvs,,26109820,info@tuvabuve.lv,www.tuvabuve.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""Tuva būve""",LV,40103847469,"""Jaunkalniņi"", Inčukalna pag., Siguldas nov., LV-2141",Sabiedrība ar ierobežotu atbildību,5. klase,2024-09-12,13340,2016-10-31,Aktīvs,,26109820,info@tuvabuve.lv,www.tuvabuve.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""Tuva būve""",LV,40103847469,"""Jaunkalniņi"", Inčukalna pag., Siguldas nov., LV-2141",Sabiedrība ar ierobežotu atbildību,5. klase,2025-09-23,13340,2016-10-31,Aktīvs,,26109820,info@tuvabuve.lv,www.tuvabuve.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
SIA ART & DĒLI BŪVE,LV,40203012108,"Putnu iela 50-7, Rīga, LV-1058",Sabiedrība ar ierobežotu atbildību,,,13341,2016-10-31,Izslēgts,,25138609,artanddelibuve@gmail.com,,,
"Sabiedrība ar ierobežotu atbildību ""Europanels""",LV,40103702947,"Lilijas iela 3A-5, Rīga, LV-1007",Sabiedrība ar ierobežotu atbildību,,,13343,2016-10-31,Izslēgts,"Eksporta iela 12-213, Rīga, LV-1045",26665747,europanels@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""EK Elektro Energie""",LV,40203024588,"Juglas iela 14B, Rīga, LV-1024",Sabiedrība ar ierobežotu atbildību,5. klase,2023-01-13,13342,2016-10-31,Aktīvs,"Strazdumuižas iela 80-305, Rīga, LV -1024",+371 28008878,info@ekee.lv,www.ekee.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
