Name,Website,Phone,Address,Rating,Reviews_Count,State,Location_Name,Latitude,Longitude,Search_Query,URL,Permanently_Closed,Category,Email
Cabeço dos Três Moinhos,,'+351243991165,"Rio Maior, Portugal","4,5",,PT,Rio Maior,39.3537017,-8.9616617,"Hotel de 3 estrelas in Caldas da Rainha, Portugal",https://www.google.com/maps/place/Cabe%C3%A7o+dos+Tr%C3%AAs+Moinhos/data=!4m10!3m9!1s0xd18b9046c9aa081:0x305fe30eff3b18c4!5m2!4m1!1i2!8m2!3d39.3537017!4d-8.9616617!16s%2Fg%2F11b7t90v69!19sChIJgaCabAS5GA0RxBg7_w7jXzA?authuser=0&hl=pt-BR&rclk=1,No,,
Lov'in Book Guesthouse,,'+351962305804,"R. Direita 12, 2510-102 Óbidos, Portugal","4,5",,PT,R. Direita 12,39.3599838,-9.1578246,"Hotel de 3 estrelas in Caldas da Rainha, Portugal",https://www.google.com/maps/place/Lov%27in+Book+Guesthouse/data=!4m10!3m9!1s0xd18b491c89b1449:0xd12d2d3b431160ce!5m2!4m1!1i2!8m2!3d39.3599838!4d-9.1578246!16s%2Fg%2F11c6vvkf9v!19sChIJSRSbyJG0GA0RzmARQzstLdE?authuser=0&hl=pt-BR&rclk=1,No,,
Dolinas Climbing Hotel,,,"Av. de São Pedro nr 1, 2480-303 Porto de Mós, Portugal","4,6",,PT,Av. de São Pedro nr 1,39.599128,-8.822861,"Hotel de 4 estrelas in Caldas da Rainha, Portugal",https://www.google.com/maps/place/Dolinas+Climbing+Hotel/data=!4m10!3m9!1s0xd189f70d0c9fe5b:0xd4fecea5a71d675d!5m2!4m1!1i2!8m2!3d39.599128!4d-8.822861!16s%2Fg%2F11sjygs2r0!19sChIJW_7J0HCfGA0RXWcdp6XO_tQ?authuser=0&hl=pt-BR&rclk=1,No,,
Dim,,,"R. do Sargaçalinho 22, 2530-052 Atalaia, Portugal","4,5",,PT,R. do Sargaçalinho 22,39.2359927,-9.3343393,"Hospedagem domiciliar in Caldas da Rainha, Portugal",https://www.google.com/maps/place/Dim/data=!4m7!3m6!1s0xd1f378909eaf62d:0xf102d09d0eb95f2e!8m2!3d39.2359927!4d-9.3343393!16s%2Fg%2F11vkqvrllk!19sChIJLfbqCYk3Hw0RLl-5Dp3QAvE?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Lili & Tom beach house,,,"Av. da Praia 47 2520, Ferrel, Portugal","5,0",1,PT,Av. da Praia 47 2520,39.3669065,-9.3366184,"Hospedagem domiciliar in Caldas da Rainha, Portugal",https://www.google.com/maps/place/Lili+%26+Tom+beach+house/data=!4m7!3m6!1s0xd1f4facdb6ac359:0x36acbd6fcbb63b74!8m2!3d39.3669065!4d-9.3366184!16s%2Fg%2F11rq0k6vt5!19sChIJWcNq26xPHw0RdDu2y2-9rDY?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Haryana,,'+351920503986,"Praça do Município 10, 2540-046 Bombarral, Portugal",,,PT,Praça do Município 10,39.2684345,-9.1547603,"Hospedagem domiciliar in Caldas da Rainha, Portugal",https://www.google.com/maps/place/Haryana/data=!4m7!3m6!1s0xd18cb7675bd19a5:0x6c9c5f8eaf23529b!8m2!3d39.2684345!4d-9.1547603!16s%2Fg%2F11s_wwg873!19sChIJpRm9dXbLGA0Rm1Ijr45fnGw?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Djob,,,"R. de São João 29, 2520-225 Peniche, Portugal",,,PT,R. de São João 29,39.366235,-9.37627,"Hospedagem domiciliar in Caldas da Rainha, Portugal",https://www.google.com/maps/place/Djob/data=!4m7!3m6!1s0xd1f4500038ca325:0xef09682f324b7234!8m2!3d39.366235!4d-9.37627!16s%2Fg%2F11x02rx_lc!19sChIJJaOMAwBFHw0RNHJLMi9oCe8?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Villa de Golfo 31-1,,,"R. Jósefa de Obidós 31 1, Praia D'el Rey, 2510-451 Amoreira, Portugal",,,PT,Praia D'el Rey,39.3910554,-9.2801004,"Hospedagem domiciliar in Caldas da Rainha, Portugal",https://www.google.com/maps/place/Villa+de+Golfo+31-1/data=!4m7!3m6!1s0xd1f4f802cb53a67:0x2687c8923b9bc46d!8m2!3d39.3910554!4d-9.2801004!16s%2Fg%2F11y1tbn61z!19sChIJZzq1LIBPHw0RbcSbO5LIhyY?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Montebelo,,,"R. Araújo Guimarães 20, 2460 Alcobaça, Portugal",,,PT,R. Araújo Guimarães 20,39.5496255,-8.9784242,"Hospedagem domiciliar in Caldas da Rainha, Portugal",https://www.google.com/maps/place/Montebelo/data=!4m7!3m6!1s0xd18a5002a6e53d7:0x388dccb17b31a56b!8m2!3d39.5496255!4d-8.9784242!16s%2Fg%2F11xtq0mqqq!19sChIJ11NuKgClGA0Ra6Uxe7HMjTg?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Santa Maria do Mar Guest House,,'+351918857108,"Largo dos Remédios nº25, 2520-641 Peniche, Portugal","4,4",,PT,Largo dos Remédios nº25,39.3659222,-9.4019392,"Hotel de 2 estrelas in Caldas da Rainha, Portugal",https://www.google.com/maps/place/Santa+Maria+do+Mar+Guest+House/data=!4m10!3m9!1s0xd1f45cfbd9ed0c5:0xb6d361fe06751341!5m2!4m1!1i2!8m2!3d39.3659222!4d-9.4019392!16s%2Fg%2F1q62m_y6k!19sChIJxdCevc9FHw0RQRN1Bv5h07Y?authuser=0&hl=pt-BR&rclk=1,No,,
Peniche Hostel - Backpackers,,'+351936012628,"R. Arquitecto Paulino Montez 6, 2520-293 Peniche, Portugal","4,5",,PT,R. Arquitecto Paulino Montez 6,39.3596663,-9.3787746,"Albergue in Caldas da Rainha, Portugal",https://www.google.com/maps/place/Peniche+Hostel+-+Backpackers/data=!4m10!3m9!1s0xd1f45e3362c6f15:0xa5f49ed0a1c72d1!5m2!4m1!1i2!8m2!3d39.3596663!4d-9.3787746!16s%2Fg%2F11f5lybc2_!19sChIJFW8sNuNFHw0R0XIcCu1JXwo?authuser=0&hl=pt-BR&rclk=1,No,,
"Casa de Ferreiros, Refoios do Lima, Ponte de Lima",,,"EM523 105, 4990-690, Portugal","4,7",,PT,EM523 105,41.7963123,-8.5442472,"Hospedaria in Vila Verde, Portugal","https://www.google.com/maps/place/Casa+de+Ferreiros,+Refoios+do+Lima,+Ponte+de+Lima/data=!4m7!3m6!1s0xd25a659369087fb:0xc308137496e58384!8m2!3d41.7963123!4d-8.5442472!16s%2Fg%2F11g8xf7v5d!19sChIJ-4eQNlmmJQ0RhIPllnQTCMM?authuser=0&hl=pt-BR&rclk=1",No,Hospedaria,
Casa do Lugar de Paços,,'+351253361101,"Av. Afonso Manuel ° 681, 4720-249 Caldelas, Portugal","4,2",,PT,Av. Afonso Manuel ° 681,41.6675246,-8.376314,"Hospedaria in Vila Verde, Portugal",https://www.google.com/maps/place/Casa+do+Lugar+de+Pa%C3%A7os/data=!4m10!3m9!1s0xd25028bd88e59eb:0x4c4d6465d713901a!5m2!4m1!1i2!8m2!3d41.6675246!4d-8.376314!16s%2Fg%2F1tj9vmcd!19sChIJ61mO2IsCJQ0RGpAT12VkTUw?authuser=0&hl=pt-BR&rclk=1,No,,
Restaurante Hotel Troia,,'+351253993240,"R. 25 de Abril 27, 4720-393 Ferreiros, Portugal","4,3",,PT,R. 25 de Abril 27,41.6309929,-8.3590336,"Hotel de 3 estrelas in Vila Verde, Portugal",https://www.google.com/maps/place/Restaurante+Hotel+Troia/data=!4m10!3m9!1s0xd25028bd88e5fd3:0x2039461ed49f7107!5m2!4m1!1i2!8m2!3d41.6309929!4d-8.3590336!16s%2Fg%2F1tf88cct!19sChIJ01-O2IsCJQ0RB3Gf1B5GOSA?authuser=0&hl=pt-BR&rclk=1,No,,
Tivoli Estela Golf & Lodges Porto,,,"Rio Alto km 13 km 13, 4570-275 Estela, Portugal","4,8",,PT,Rio Alto km 13 km 13,41.463449,-8.772803,"Hotel in Vila Verde, Portugal",https://www.google.com/maps/place/Tivoli+Estela+Golf+%26+Lodges+Porto/data=!4m10!3m9!1s0xd2448e0549edbd5:0x9b8c755ba2f6ea22!5m2!4m1!1i2!8m2!3d41.463449!4d-8.772803!16s%2Fg%2F11wjq19tx_!19sChIJ1dueVOBIJA0RIur2olt1jJs?authuser=0&hl=pt-BR&rclk=1,No,,
Hotel do Parque,,,"Bom Jesus do Monte, 4715-056 Braga, Portugal","4,4",,PT,Bom Jesus do Monte,41.555647,-8.376656,"Hotel de 4 estrelas in Vila Verde, Portugal",https://www.google.com/maps/place/Hotel+do+Parque/data=!4m10!3m9!1s0xd24fc3fcf7b0f63:0xff28c17ce70ff45c!5m2!4m1!1i2!8m2!3d41.555647!4d-8.376656!16s%2Fg%2F1th252gm!19sChIJYw97zz_8JA0RXPQP53zBKP8?authuser=0&hl=pt-BR&rclk=1,No,,
Casa do Riacho - Alojamento local,,,"Rua Manuel Rodrigues Areia 118, Marinhas, Portugal","4,7",,PT,Rua Manuel Rodrigues Areia 118,41.5441524,-8.7663153,"Hospedagem domiciliar in Vila Verde, Portugal",https://www.google.com/maps/place/Casa+do+Riacho+-+Alojamento+local/data=!4m10!3m9!1s0xd244b000246f1e9:0x9322636be4bde42a!5m2!4m1!1i2!8m2!3d41.5441524!4d-8.7663153!16s%2Fg%2F11yc1p1c9b!19sChIJ6fFGAgBLJA0RKuS95GtjIpM?authuser=0&hl=pt-BR&rclk=1,No,,
Casa do Colmeal,,'+351960252121,"R. Raposeira 350, 4840-030, Portugal","5,0",,PT,R. Raposeira 350,41.760669,-8.1930206,"Hospedagem domiciliar in Vila Verde, Portugal",https://www.google.com/maps/place/Casa+do+Colmeal/data=!4m7!3m6!1s0xd2519f1e1799d63:0x1d99c02857e4d5cb!8m2!3d41.760669!4d-8.1930206!16s%2Fg%2F11qbh07xpd!19sChIJY5154fEZJQ0Ry9XkVyjAmR0?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Refúgio das carvalhas,,,"EM595 393, Portugal","5,0",,PT,EM595 393,41.6482187,-8.2358291,"Hospedagem domiciliar in Vila Verde, Portugal",https://www.google.com/maps/place/Ref%C3%BAgio+das+carvalhas/data=!4m7!3m6!1s0xd251d14065bb6c3:0x5f569b0d4e6d6830!8m2!3d41.6482187!4d-8.2358291!16s%2Fg%2F11ksvmxrf6!19sChIJw7ZbBhQdJQ0RMGhtTg2bVl8?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Assossego House-Gerês,,,"CM1274 40, 4845-013, Portugal","4,4",,PT,CM1274 40,41.670997,-8.1914191,"Hospedagem domiciliar in Vila Verde, Portugal",https://www.google.com/maps/place/Assossego+House-Ger%C3%AAs/data=!4m7!3m6!1s0xd251f050d599105:0x10a0f4b1296f5db3!8m2!3d41.670997!4d-8.1914191!16s%2Fg%2F11s5gvhfln!19sChIJBZFZDQUfJQ0Rs11vKbH0oBA?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa Miradouro,,,"Ventosa, Portugal","5,0",1,PT,Ventosa,41.6687016,-8.1740457,"Hospedagem domiciliar in Vila Verde, Portugal",https://www.google.com/maps/place/Casa+Miradouro/data=!4m7!3m6!1s0xd251f84b75567cd:0x6ddbe9ac8956a3b1!8m2!3d41.6687016!4d-8.1740457!16s%2Fg%2F11sx0d62ch!19sChIJzWdVt4QfJQ0RsaNWiazp220?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Quinta dos Castanheiros,,,"PC7W+CR, Queijada, Portugal","5,0",,PT,PC7W+CR,41.7135291,-8.5528781,"Hospedagem domiciliar in Vila Verde, Portugal",https://www.google.com/maps/place/Quinta+dos+Castanheiros/data=!4m7!3m6!1s0xd25a9519a4b6415:0xb30827258cc7ae50!8m2!3d41.7135291!4d-8.5528781!16s%2Fg%2F11s5391ycy!19sChIJFWRLmlGpJQ0RUK7HjCUnCLM?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa do Canto,,'+351912520210,"R. da Veiga 73, 4980-016, Portugal",,,PT,R. da Veiga 73,41.7769255,-8.3553486,"Hospedagem domiciliar in Vila Verde, Portugal",https://www.google.com/maps/place/Casa+do+Canto/data=!4m7!3m6!1s0xd250f0699c46725:0xc95d2e900a59d5cd!8m2!3d41.7769255!4d-8.3553486!16s%2Fg%2F11mw7rdfzv!19sChIJJWfEmQYPJQ0RzdVZCpAuXck?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa do Soldadinho de Chumbo,,,"Travessa da Armada 271, 4990-233 Arcozelo, Portugal","1,0",,PT,Travessa da Armada 271,41.7987696,-8.5851954,"Hospedagem domiciliar in Vila Verde, Portugal",https://www.google.com/maps/place/Casa+do+Soldadinho+de+Chumbo/data=!4m7!3m6!1s0xd25a50013301819:0x19eb379fb14cbdd1!8m2!3d41.7987696!4d-8.5851954!16s%2Fg%2F11wwh0825j!19sChIJGRgwEwClJQ0R0b1MsZ836xk?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casinhas dona isabel,,,"Av. Prof. Dr. Eng. Eugénio Castro Caldas 155, 4970 Arcos de Valdevez, Portugal","1,0",1,PT,Av. Prof. Dr. Eng. Eugénio Castro Caldas 155,41.8443213,-8.4125149,"Albergue in Vila Verde, Portugal",https://www.google.com/maps/place/Casinhas+dona+isabel/data=!4m10!3m9!1s0xd2509001180fd0b:0x7dff773e413fc81c!5m2!4m1!1i2!8m2!3d41.8443213!4d-8.4125149!16s%2Fg%2F11zjhx2_x7!19sChIJC_2AEQAJJQ0RHMg_QT53_30?authuser=0&hl=pt-BR&rclk=1,No,,
Casal da Juge,,'+351918944765,"Estrada da Sapeira, Casal da Juge, 2350-619 Torres Novas, Portugal","4,4",,PT,Casal da Juge,39.4737535,-8.5143054,"Hotel de 5 estrelas in Ourém, Portugal",https://www.google.com/maps/place/Casal+da+Juge/data=!4m10!3m9!1s0xd1888453b0ec775:0x3709af63e2c9b369!5m2!4m1!1i2!8m2!3d39.4737535!4d-8.5143054!16s%2Fg%2F11cs6lcfls!19sChIJdccOO0WIGA0RabPJ4mOvCTc?authuser=0&hl=pt-BR&rclk=1,No,,
Hotel Segredos de Vale Manso,,'+351917147964,"Rua de Vale Manso, 2200-601 Aldeia do Mato, Portugal","4,3",,PT,Rua de Vale Manso,39.5457149,-8.2925212,"Hotel Resort in Ourém, Portugal",https://www.google.com/maps/place/Hotel+Segredos+de+Vale+Manso/data=!4m10!3m9!1s0xd187749bfbcfa55:0x2cc1a52b401d9cb1!5m2!4m1!1i2!8m2!3d39.5457149!4d-8.2925212!16s%2Fg%2F1td7vf_t!19sChIJVfq8v0l3GA0RsZwdQCulwSw?authuser=0&hl=pt-BR&rclk=1,No,,
CASA DONA MARIA JOAO TOMAR,,,"N349-3 31 21, Tomar, Portugal",,,PT,N349-3 31 21,39.5937149,-8.4291615,"Hospedagem domiciliar in Ourém, Portugal",https://www.google.com/maps/place/CASA+DONA+MARIA+JOAO+TOMAR/data=!4m7!3m6!1s0xd187f0028c658fd:0xa96a5a491a1cd362!8m2!3d39.5937149!4d-8.4291615!16s%2Fg%2F11z0_jcvw_!19sChIJ_VjGKAB_GA0RYtMcGklaaqk?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Helder Amado,,,"R. do Seminário 455 2380, Serra de Santo António, Portugal",,,PT,R. do Seminário 455 2380,39.516727,-8.728492,"Hospedagem domiciliar in Ourém, Portugal",https://www.google.com/maps/place/Helder+Amado/data=!4m7!3m6!1s0xd189b542617ea11:0x88c31bfb5ca49914!8m2!3d39.516727!4d-8.728492!16s%2Fg%2F11rrj7myvz!19sChIJEeoXJlSbGA0RFJmkXPsbw4g?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Hotel Sinagoga,,'+351249323083,"R. Gil Avô, 2300-580 Tomar, Portugal","3,5",,PT,R. Gil Avô,39.604535,-8.414537,"Hotel de 2 estrelas in Ourém, Portugal",https://www.google.com/maps/place/Hotel+Sinagoga/data=!4m10!3m9!1s0xd187ebccb909a47:0x1f767017d6087cd2!5m2!4m1!1i2!8m2!3d39.604535!4d-8.414537!16s%2Fg%2F1wk7s3k7!19sChIJR5qQy7x-GA0R0nwI1hdwdh8?authuser=0&hl=pt-BR&rclk=1,No,,
Vila do Covil,,,"Rua Principal 138, 2300-063, Portugal","5,0",,PT,Rua Principal 138,39.6265251,-8.2766476,"Albergue in Ourém, Portugal",https://www.google.com/maps/place/Vila+do+Covil/data=!4m10!3m9!1s0xd18770030dbce8f:0xa5e995c87c97a16!5m2!4m1!1i2!8m2!3d39.6265251!4d-8.2766476!16s%2Fg%2F11xdvggb80!19sChIJj87bMAB3GA0RFnrJh1yZXgo?authuser=0&hl=pt-BR&rclk=1,No,,
Refúgio do Prado,,'+351915827776,"Casal Cordeiro 10, 2305-310, Portugal","5,0",,PT,Casal Cordeiro 10,39.6415424,-8.3986338,"Albergue in Ourém, Portugal",https://www.google.com/maps/place/Ref%C3%BAgio+do+Prado/data=!4m10!3m9!1s0xd1879cce38c5c3b:0xb0e06de76457a572!5m2!4m1!1i2!8m2!3d39.6415424!4d-8.3986338!16s%2Fg%2F11lmc5g_dn!19sChIJO1yM48x5GA0RcqVXZOdt4LA?authuser=0&hl=pt-BR&rclk=1,No,,
Casita da Floresta,,'+351916492264,"Estr. das Indústrias 1018, 2240-426, Portugal","4,3",,PT,Estr. das Indústrias 1018,39.688746,-8.311919,"Albergue in Ourém, Portugal",https://www.google.com/maps/place/Casita+da+Floresta/data=!4m10!3m9!1s0xd2283aad7aec281:0xe378e29ad5e683b1!5m2!4m1!1i2!8m2!3d39.688746!4d-8.311919!16s%2Fg%2F11l1dc1nyd!19sChIJgcKu16qDIg0RsYPm1ZrieOM?authuser=0&hl=pt-BR&rclk=1,No,,
Wakevilla Guest House,,'+351910925262,"de Tomar PT, Vale da Menina s/n, 2300-256 Serra, Portugal","5,0",,PT,Vale da Menina s/n,39.5739152,-8.2798345,"Albergue in Ourém, Portugal",https://www.google.com/maps/place/Wakevilla+Guest+House/data=!4m10!3m9!1s0xd1871d8f9259fb9:0xda493978453af40!5m2!4m1!1i2!8m2!3d39.5739152!4d-8.2798345!16s%2Fg%2F11x764771t!19sChIJuZ8l-dhxGA0RQK9ThJeTpA0?authuser=0&hl=pt-BR&rclk=1,No,,
Hostel Pearl,,'+351927871010,"Largo Engenheiro sarreia prado 1, 8500-534 Portimão, Portugal","4,5",,PT,Largo Engenheiro sarreia prado 1,37.1441958,-8.5379514,"Albergue in Albufeira, Portugal",https://www.google.com/maps/place/Hostel+Pearl/data=!4m10!3m9!1s0xd1b296f12147633:0x612939509317a5d9!5m2!4m1!1i2!8m2!3d37.1441958!4d-8.5379514!16s%2Fg%2F11x6x3p17g!19sChIJM3YUEm8pGw0R2aUXk1A5KWE?authuser=0&hl=pt-BR&rclk=1,No,,
Casa de São Marcos Alojamento,,'+351275982420,"R. Q.ta de São Fernando, 6260-175 Manteigas, Portugal","4,5",,PT,R. Q.ta de São Fernando,40.4036399,-7.5363158,"Hospedaria in Guarda, Portugal",https://www.google.com/maps/place/Casa+de+S%C3%A3o+Marcos+Alojamento/data=!4m10!3m9!1s0xd3cd9385b2ddf8f:0x81a4ca468bc18268!5m2!4m1!1i2!8m2!3d40.4036399!4d-7.5363158!16s%2Fg%2F11mvyyrld4!19sChIJj98tWzjZPA0RaILBi0bKpIE?authuser=0&hl=pt-BR&rclk=1,No,,
Residencial Parque,,'+351271742197,"R. Sacadura Cabral, 6360-331 Celorico da Beira, Portugal","3,7",,PT,R. Sacadura Cabral,40.6344733,-7.3943761,"Hotel de 3 estrelas in Guarda, Portugal",https://www.google.com/maps/place/Residencial+Parque/data=!4m10!3m9!1s0xd3cebb9bbaded71:0xaad1cdbfe74a3f4!5m2!4m1!1i2!8m2!3d40.6344733!4d-7.3943761!16s%2Fg%2F1tdl7f6c!19sChIJce2tu7nrPA0R9KN0_tscrQo?authuser=0&hl=pt-BR&rclk=1,No,,
Casa das Fragas,,'+351918746604,"Av. das Tílias Nº8, 6370-341, Portugal","4,6",,PT,Av. das Tílias Nº8,40.6804387,-7.4703961,"Hotel de 4 estrelas in Guarda, Portugal",https://www.google.com/maps/place/Casa+das+Fragas/data=!4m10!3m9!1s0xd3cc04d8b42b1f9:0x650576e51eeb5f92!5m2!4m1!1i2!8m2!3d40.6804387!4d-7.4703961!16s%2Fg%2F11b5ys4fnh!19sChIJ-bFCi03APA0Rkl_rHuV2BWU?authuser=0&hl=pt-BR&rclk=1,No,,
Casa Jurada,,,"Espedrada, Pinhel, Portugal","5,0",,PT,Espedrada,40.6730383,-7.1928776,"Hospedagem domiciliar in Guarda, Portugal",https://www.google.com/maps/place/Casa+Jurada/data=!4m7!3m6!1s0xd3cf30023277283:0x3f086112524b92a3!8m2!3d40.6730383!4d-7.1928776!16s%2Fg%2F11vyx512pt!19sChIJg3InIwDzPA0Ro5JLUhJhCD8?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Vale da urra,,,"R. do Cabeço, Portugal",,,PT,R. do Cabeço,40.4929718,-7.1900291,"Hospedagem domiciliar in Guarda, Portugal",https://www.google.com/maps/place/Vale+da+urra/data=!4m7!3m6!1s0xd3cfb1f10ea8fc5:0x7dcb3ae6d23e04d!8m2!3d40.4929718!4d-7.1900291!16s%2Fg%2F11ksl1blt9!19sChIJxY_qEB_7PA0RTeAjba6z3Ac?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Alojamento Santa Clara - Double Room,,,"Manteigas, Portugal",,,PT,Manteigas,40.4050903,-7.5237899,"Hospedagem domiciliar in Guarda, Portugal",https://www.google.com/maps/place/Alojamento+Santa+Clara+-+Double+Room/data=!4m11!3m10!1s0xd3cdf4ca7228e8d:0x4864c43c20cc9ba5!5m2!4m1!1i2!8m2!3d40.4050903!4d-7.5237899!16s%2Fg%2F11z5qsdfxf!17BQ0FF!19sChIJjY4ip0zfPA0RpZvMIDzEZEg?authuser=0&hl=pt-BR&rclk=1,No,,
CASA DA CALÇADA,,'+351963121130,"6320-536 Sortelha, Portugal","3,0",,PT,,40.3302543,-7.2108946,"Hospedagem domiciliar in Guarda, Portugal",https://www.google.com/maps/place/CASA+DA+CAL%C3%87ADA/data=!4m10!3m9!1s0xd3d03007f00cefd:0x2f17ed75c43f7eb5!5m2!4m1!1i2!8m2!3d40.3302543!4d-7.2108946!16s%2Fg%2F11yy_f30rs!19sChIJ_c4AfwADPQ0RtX4_xHXtFy8?authuser=0&hl=pt-BR&rclk=1,No,,
Quinta da Bravinha,,'+351939388112,"Rua da Passagem, St Ildefonso, 3550-071, Portugal","5,0",,PT,St Ildefonso,40.6855226,-7.6718851,"Hospedagem domiciliar in Guarda, Portugal",https://www.google.com/maps/place/Quinta+da+Bravinha/data=!4m7!3m6!1s0xd3cc97d5940233f:0xb25f2343791d93bb!8m2!3d40.6855226!4d-7.6718851!16s%2Fg%2F11r9s409wr!19sChIJPyNAWX3JPA0Ru5MdeUMjX7I?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Home dos Pets,,,"São Pedro de France, Portugal",,,PT,São Pedro de France,40.7245087,-7.7798416,"Hospedagem domiciliar in Guarda, Portugal",https://www.google.com/maps/place/Home+dos+Pets/data=!4m7!3m6!1s0xd3cb50068bf78c5:0xe75ad0a695b103c1!8m2!3d40.7245087!4d-7.7798416!16s%2Fg%2F11nr33spcx!19sChIJxXi_aAC1PA0RwQOxlabQWuc?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa do Souto - Alojamento Local no Douro,,,"R. do Eiró, 5110-051, Portugal",,,PT,R. do Eiró,40.2865364,-6.8917643,"Hospedagem domiciliar in Guarda, Portugal",https://www.google.com/maps/place/Casa+do+Souto+-+Alojamento+Local+no+Douro/data=!4m7!3m6!1s0xd3db106c8b25d19:0x75b11d95e462523e!8m2!3d40.2865364!4d-6.8917643!16s%2Fg%2F11ty2xx2rq!19sChIJGV2yyAaxPQ0RPlJi5JUdsXU?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
AtHome,,'+351964029383,"Mangualde, 3530-000 Viseu, Portugal",,,PT,Mangualde,40.6083723,-7.7664152,"Hospedagem domiciliar in Guarda, Portugal",https://www.google.com/maps/place/AtHome/data=!4m7!3m6!1s0xd3ccd207c57a823:0xafc6dd8ab48566e0!8m2!3d40.6083723!4d-7.7664152!16s%2Fg%2F11s8_f24g8!19sChIJI6hXfCDNPA0R4GaFtIrdxq8?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Hotel Ibis Guimarães,,,"Nº De Registo:298, Av. Conde de Margaride 12, 4810-537 Guimarães, Portugal","4,0",,PT,Av. Conde de Margaride 12,41.441618,-8.302267,"Hotel de 2 estrelas in Guarda, Portugal",https://www.google.com/maps/place/Hotel+Ibis+Guimar%C3%A3es/data=!4m10!3m9!1s0xd24efe75cbf0159:0xaef2c58c632f8a41!5m2!4m1!1i2!8m2!3d41.441618!4d-8.302267!16s%2Fg%2F1tf726kq!19sChIJWQG_XOfvJA0RQYovY4zF8q4?authuser=0&hl=pt-BR&rclk=1,No,,
"N°7 Sacadura Cabral, Guarda",,'+351963843482,"R. Sacadura Cabral 7, 6300-751 Guarda, Portugal","4,7",,PT,R. Sacadura Cabral 7,40.538797,-7.2681689,"Albergue in Guarda, Portugal","https://www.google.com/maps/place/N%C2%B07+Sacadura+Cabral,+Guarda/data=!4m10!3m9!1s0xd3ce50c26544299:0xf709257e81b27847!5m2!4m1!1i2!8m2!3d40.538797!4d-7.2681689!16s%2Fg%2F11k41m3d92!19sChIJmUJUJgzlPA0RR3iygX4lCfc?authuser=0&hl=pt-BR&rclk=1",No,,
Casa aldeia da serra,,'+351967493145,"Rua de Santo António 65, Aldeia da Serra, 6360-319 Celorico da Beira, Portugal","5,0",,PT,Aldeia da Serra,40.6153907,-7.3798081,"Albergue in Guarda, Portugal",https://www.google.com/maps/place/Casa+aldeia+da+serra/data=!4m10!3m9!1s0xd3ce9000ce2efef:0x37cebaf2699ca76d!5m2!4m1!1i2!8m2!3d40.6153907!4d-7.3798081!16s%2Fg%2F11ldjxhzcz!19sChIJ7-_iDADpPA0RbaecafK6zjc?authuser=0&hl=pt-BR&rclk=1,No,,
Casa frade,,'+351966898111,"R. do Lavadouro 2, 6270-151 Sabugueiro, Portugal","3,7",,PT,R. do Lavadouro 2,40.4019482,-7.6396235,"Albergue in Guarda, Portugal",https://www.google.com/maps/place/Casa+frade/data=!4m10!3m9!1s0xd3cd7a8cf33c871:0xd3694e54640b3104!5m2!4m1!1i2!8m2!3d40.4019482!4d-7.6396235!16s%2Fg%2F11p67k6nyy!19sChIJccgzz6jXPA0RBDELZFROadM?authuser=0&hl=pt-BR&rclk=1,No,,
Residencial Florinda - Antonio Teixeira,,'+351276326577,"R. Açougues 15, 5400-021 Chaves, Portugal","3,5",,PT,R. Açougues 15,41.7405711,-7.4723771,"Hospedaria in Chaves, Portugal",https://www.google.com/maps/place/Residencial+Florinda+-+Antonio+Teixeira/data=!4m10!3m9!1s0xd3ade6671e67815:0xf9af093dbd3391ff!5m2!4m1!1i2!8m2!3d41.7405711!4d-7.4723771!16s%2Fg%2F11bbrk3tyq!19sChIJFXjmcWbeOg0R_5EzvT0Jr_k?authuser=0&hl=pt-BR&rclk=1,No,,
